cid,재출현연도수,지정횟수,최초연도,최종연도,누적사고,누적사상,누적사망,누적중상,위도,경도,지점명,시도,시군구,시설유형,재출현,지속성,PRI,RPI_사망기준
3872,1,1,2019,2019,3,3,0,1,36.528691185451,129.045147995984,경상북도 청송군 진보면(청송농협 진보지점 부근),경상북도,청송군,은행,False,0.07142857142857142,0.21428571428571427,0.0
3864,1,1,2019,2019,3,3,1,2,36.363649895028,128.297521919902,경상북도 상주시 낙동면(낙동우체국 부근),경상북도,상주시,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3863,1,1,2019,2019,3,3,0,1,35.978137312088,128.944438030892,경상북도 영천시 야사동(영천시종합사회복지관 부근),경상북도,영천시,기타,False,0.07142857142857142,0.21428571428571427,0.0
3850,1,1,2019,2019,3,3,0,2,35.849911250805,129.21544787602,경상북도 경주시 성동동(노블리안 부근),경상북도,경주시,기타,False,0.07142857142857142,0.21428571428571427,0.0
3847,1,1,2019,2019,3,3,1,2,36.039070464531,129.361455856204,경상북도 포항시 북구 대흥동(대우탕 부근),경상북도,포항시 북구,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3842,1,1,2019,2019,3,3,0,2,34.848957760094,126.495014893324,전라남도 무안군 일로읍(조은약국 부근),전남광주통합특별시,무안군,약국,False,0.07142857142857142,0.21428571428571427,0.0
3841,1,1,2019,2019,3,3,1,1,34.676386274408,126.905919923267,전라남도 장흥군 장흥읍(대하정 부근),전남광주통합특별시,장흥군,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3835,1,1,2019,2019,3,3,0,2,34.960303353218,127.518018372951,전라남도 순천시 조례동(예향빌딩 부근),전남광주통합특별시,순천시,기타,False,0.07142857142857142,0.21428571428571427,0.0
3829,1,1,2019,2019,3,3,0,1,34.744425466763,127.741733810568,전라남도 여수시 관문동(치킨아이 부근),전남광주통합특별시,여수시,기타,False,0.07142857142857142,0.21428571428571427,0.0
1380,1,1,2015,2015,3,3,0,2,36.321164499743,127.45920266797,대전광역시 동구 판암동(판암4차주공아파트 부근),대전광역시,동구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1376,1,1,2015,2015,3,3,0,1,35.1776492687,126.897170173566,광주광역시 북구 용봉동((주)하림 광주지점(육가공팀) 부근),전남광주통합특별시,북구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1374,1,1,2015,2015,3,3,0,1,35.185028048706,126.897944190373,광주광역시 북구 용봉동(오치초등학교A 부근),전남광주통합특별시,북구,학교,False,0.07142857142857142,0.21428571428571427,0.0
1354,1,1,2015,2015,3,3,0,3,37.526704071137,126.722324873495,인천광역시 계양구 작전동(신대사거리 부근),인천광역시,계양구,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.0
1352,1,1,2015,2015,3,3,0,3,37.513029966661,126.701799900946,인천광역시 부평구 산곡동(제트텔레콤 부근),인천광역시,부평구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1342,1,1,2015,2015,3,3,0,2,37.466075565836,126.689954558857,인천광역시 남구 주안동(이화사거리 부근),인천광역시,남구,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.0
3445,1,1,2019,2019,3,3,1,1,37.666480722608,127.078371071569,서울특별시 노원구 상계동(대성한의원 부근),서울특별시,노원구,병원·의원,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3440,1,1,2019,2019,3,3,0,1,37.671343617715,127.04594865111,서울특별시 도봉구 도봉동(도봉중 부근),서울특별시,도봉구,기타,False,0.07142857142857142,0.21428571428571427,0.0
3439,1,1,2019,2019,3,3,0,2,37.684439935655,127.043652302413,서울특별시 도봉구 도봉동(부부약국 부근),서울특별시,도봉구,약국,False,0.07142857142857142,0.21428571428571427,0.0
1619,1,1,2015,2015,3,3,0,2,35.182581743454,128.089374692989,경상남도 진주시 칠암동(신성건설 부근),경상남도,진주시,기타,False,0.07142857142857142,0.21428571428571427,0.0
1612,1,1,2015,2015,2,3,2,0,35.694266681463,128.255567356649,경상북도 고령군 쌍림면(고령IC입구 부근),경상북도,고령군,기타,False,0.07142857142857142,0.21428571428571427,0.14285714285714285
1611,1,1,2015,2015,3,3,0,3,36.662294151155,129.116724422495,경상북도 영양군 영양읍(단독주택 부근),경상북도,영양군,기타,False,0.07142857142857142,0.21428571428571427,0.0
1610,1,1,2015,2015,3,3,0,3,35.83463114781,128.725564057536,경상북도 경산시 중산동(티스테이션 정평점 부근),경상북도,경산시,기타,False,0.07142857142857142,0.21428571428571427,0.0
1333,1,1,2015,2015,3,3,0,2,35.854903612313,128.553839090203,대구광역시 달서구 두류동(신내당 부근),대구광역시,달서구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1332,1,1,2015,2015,3,3,0,3,35.810557223838,128.540243121524,대구광역시 달서구 상인동(한양은하 부근),대구광역시,달서구,기타,False,0.07142857142857142,0.21428571428571427,0.0
3894,1,1,2019,2019,3,3,1,2,35.241738894935,128.90420111609,경상남도 김해시 어방동(GS칼텍스 예진주유소 부근),경상남도,김해시,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3892,1,1,2019,2019,3,3,1,1,34.930664158225,128.08465476041,경상남도 사천시 동금동(1호광장사거리 부근),경상남도,사천시,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
1589,1,1,2015,2015,3,3,0,2,36.040748648033,129.364169007395,경상북도 포항시 북구 대흥동(교차로 부근),경상북도,포항시 북구,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.0
3419,1,1,2019,2019,3,3,0,2,37.587111926875,127.074265884064,서울특별시 중랑구 면목동(일신강변아파트 부근),서울특별시,중랑구,기타,False,0.07142857142857142,0.21428571428571427,0.0
3418,1,1,2019,2019,3,3,1,1,37.596831931749,127.087249214781,서울특별시 중랑구 상봉동(상봉역1번출구 부근),서울특별시,중랑구,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3396,1,1,2019,2019,2,3,2,0,37.564711408306,127.002707108547,서울특별시 중구 을지로5가(오장동사거리 부근),서울특별시,중구,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.14285714285714285
3909,1,1,2019,2019,3,3,0,1,35.026868101683,127.903465933107,경상남도 하동군 진교면(문화사진관 부근),경상남도,하동군,기타,False,0.07142857142857142,0.21428571428571427,0.0
3900,1,1,2019,2019,3,3,0,3,35.409620026744,129.167751436481,경상남도 양산시 명동(GS25 서창희망점 부근),경상남도,양산시,기타,False,0.07142857142857142,0.21428571428571427,0.0
3899,1,1,2019,2019,3,3,1,2,35.415369082318,129.168190454027,경상남도 양산시 삼호동(삼호사거리 부근),경상남도,양산시,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3898,1,1,2019,2019,3,3,1,1,35.396986215742,128.838060728921,경상남도 밀양시 삼랑진읍(송지사거리 부근),경상남도,밀양시,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3896,1,1,2019,2019,3,3,0,2,35.240188622008,128.86714963325,경상남도 김해시 내동(연지사거리 부근),경상남도,김해시,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.0
1356,1,1,2015,2015,3,3,1,1,37.513765307224,126.668762146357,인천광역시 서구 석남동(독골사거리 부근),인천광역시,서구,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
1355,1,1,2015,2015,3,3,1,1,37.601104185411,126.659797482069,인천광역시 서구 마전동(검단사거리 부근),인천광역시,서구,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3386,1,1,2018,2018,3,3,0,0,33.50126456341,126.531947468702,제주특별자치도 제주시 이도이동(백가네 부근),제주특별자치도,제주시,기타,False,0.07142857142857142,0.21428571428571427,0.0
3382,1,1,2018,2018,3,3,0,3,33.499040914108,126.51981422215,제주특별자치도 제주시 삼도일동(삼오교 부근),제주특별자치도,제주시,기타,False,0.07142857142857142,0.21428571428571427,0.0
3381,1,1,2018,2018,3,3,0,3,33.493794334042,126.51641444757,제주특별자치도 제주시 오라일동(한라명동칼국수 부근),제주특별자치도,제주시,기타,False,0.07142857142857142,0.21428571428571427,0.0
3377,1,1,2018,2018,3,3,0,3,35.415408309847,127.876755585403,경상남도 산청군 산청읍(국립농산물품질관리원 부근),경상남도,산청군,기타,False,0.07142857142857142,0.21428571428571427,0.0
3366,1,1,2018,2018,3,3,0,3,35.232082177152,128.895661259161,경상남도 김해시 삼정동(대진약국 부근),경상남도,김해시,약국,False,0.07142857142857142,0.21428571428571427,0.0
3360,1,1,2018,2018,3,3,0,3,34.850607275906,128.427076219593,경상남도 통영시 태평동(동큐치킨복신체인점 부근),경상남도,통영시,기타,False,0.07142857142857142,0.21428571428571427,0.0
1659,1,1,2016,2016,3,3,0,2,37.559600472984,126.971139622297,서울특별시 중구 의주로2가(염천교 부근),서울특별시,중구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1652,1,1,2016,2016,3,3,0,1,37.57691613837,127.015422501548,서울특별시 종로구 창신동(박민규이빈후과 부근),서울특별시,종로구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1320,1,1,2015,2015,3,3,0,3,35.840886823869,128.609770431961,대구광역시 수성구 중동(중동하이츠 부근),대구광역시,수성구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1319,1,1,2015,2015,3,3,0,3,35.868002603039,128.615690997243,대구광역시 수성구 만촌동(미남미녀 부근),대구광역시,수성구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1318,1,1,2015,2015,3,3,0,3,35.8711916179,128.633492885589,대구광역시 수성구 만촌동(효신네거리 부근),대구광역시,수성구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1314,1,1,2015,2015,3,3,0,3,35.90391609815,128.563893492692,대구광역시 북구 노원동3가(노곡교 부근),대구광역시,북구,기타,False,0.07142857142857142,0.21428571428571427,0.0
3948,1,1,2020,2020,3,3,0,3,37.575679266586,127.08850969197,서울특별시 중랑구 면목동(용마산역 부근),서울특별시,중랑구,기타,False,0.07142857142857142,0.21428571428571427,0.0
3938,1,1,2020,2020,3,3,0,0,37.586215426002,127.048877117986,서울특별시 동대문구 청량리동(청량리정신병원입구 부근),서울특별시,동대문구,병원·의원,False,0.07142857142857142,0.21428571428571427,0.0
3926,1,1,2020,2020,3,3,0,2,37.568648490936,127.030468727751,서울특별시 성동구 홍익동(청계벽산상가 부근),서울특별시,성동구,마트·상가,False,0.07142857142857142,0.21428571428571427,0.0
3922,1,1,2020,2020,3,3,0,2,37.569033794675,127.009478037682,서울특별시 중구 을지로6가(흥인시장 부근),서울특별시,중구,전통시장,False,0.07142857142857142,0.21428571428571427,0.0
4008,1,1,2020,2020,3,3,0,2,37.531085326228,126.852043741926,서울특별시 강서구 화곡동(동면빌딩 부근),서울특별시,강서구,기타,False,0.07142857142857142,0.21428571428571427,0.0
4002,1,1,2020,2020,3,3,0,2,37.522365134544,126.876830907422,서울특별시 양천구 신정동(삼익쇼핑지하상가 부근),서울특별시,양천구,마트·상가,False,0.07142857142857142,0.21428571428571427,0.0
4001,1,1,2020,2020,3,3,0,3,37.512784468829,126.853429339993,서울특별시 양천구 신정동(신트리현대아파트501동 부근),서울특별시,양천구,기타,False,0.07142857142857142,0.21428571428571427,0.0
3997,1,1,2020,2020,3,3,0,1,37.550390624728,126.946107178405,서울특별시 마포구 대흥동(대흥동사무소 부근),서울특별시,마포구,기타,False,0.07142857142857142,0.21428571428571427,0.0
3995,1,1,2020,2020,3,3,0,2,37.563131907413,126.928067619926,서울특별시 서대문구 연희동(연희동성당앞 부근),서울특별시,서대문구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1307,1,1,2015,2015,3,3,0,2,35.858617752108,128.577329763359,대구광역시 남구 대명동(대명시장 부근),대구광역시,남구,전통시장,False,0.07142857142857142,0.21428571428571427,0.0
1296,1,1,2015,2015,3,3,2,1,35.893501540565,128.63767927468,대구광역시 동구 지저동(우경다가구주택 부근),대구광역시,동구,기타,False,0.07142857142857142,0.21428571428571427,0.14285714285714285
3981,1,1,2020,2020,3,3,0,2,37.628980615664,127.055067185803,서울특별시 노원구 월계동(인덕공전 부근),서울특별시,노원구,기타,False,0.07142857142857142,0.21428571428571427,0.0
3976,1,1,2020,2020,3,3,1,2,37.651264738578,127.032995223752,서울특별시 도봉구 쌍문동(정의여중고 부근),서울특별시,도봉구,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3973,1,1,2020,2020,3,3,0,2,37.643533242666,127.015602650143,서울특별시 강북구 수유동(국민마트 부근),서울특별시,강북구,마트·상가,False,0.07142857142857142,0.21428571428571427,0.0
3961,1,1,2020,2020,3,3,0,1,37.591809704655,127.003217105086,서울특별시 성북구 성북동(참나무닭나라 부근),서울특별시,성북구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1323,1,1,2015,2015,3,3,0,2,35.839810730182,128.624309968431,대구광역시 수성구 황금동(황금네거리 부근),대구광역시,수성구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1322,1,1,2015,2015,3,3,0,2,35.836448920482,128.709345306042,대구광역시 수성구 신매동(시지중학교 부근),대구광역시,수성구,학교,False,0.07142857142857142,0.21428571428571427,0.0
1321,1,1,2015,2015,3,3,0,2,35.860411592922,128.610544170878,대구광역시 수성구 신매동(수성안마 부근),대구광역시,수성구,기타,False,0.07142857142857142,0.21428571428571427,0.0
222,1,1,2013,2013,3,3,0,1,37.448074882351,126.679623309069,인천광역시 남구 주안동(진흥사거리 부근),인천광역시,남구,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.0
219,1,1,2013,2013,3,3,1,2,37.47019332856,126.627576524138,인천광역시 중구 답동(답동사거리 부근),인천광역시,중구,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
2366,1,1,2017,2017,3,3,1,1,37.478954505947,126.889295085601,서울특별시 금천구 가산동(모텔케슬 부근),서울특별시,금천구,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
2363,1,1,2017,2017,3,3,0,3,37.500362940099,126.866569454917,서울특별시 구로구 고척동(의성빌딩 부근),서울특별시,구로구,기타,False,0.07142857142857142,0.21428571428571427,0.0
2362,1,1,2017,2017,3,3,0,3,37.499445573156,126.85710450497,서울특별시 구로구 고척동(삼영아파트 부근),서울특별시,구로구,기타,False,0.07142857142857142,0.21428571428571427,0.0
2353,1,1,2017,2017,3,3,0,1,37.524730275982,126.84142109291,서울특별시 양천구 신월동(신월고가차도(남측) 부근),서울특별시,양천구,기타,False,0.07142857142857142,0.21428571428571427,0.0
2168,1,1,2016,2016,3,3,0,3,34.935940417717,127.69794623743,전라남도 광양시 중동(E안경원 부근),전남광주통합특별시,광양시,기타,False,0.07142857142857142,0.21428571428571427,0.0
214,1,1,2013,2013,3,3,0,3,35.854764381972,128.545101849172,대구광역시 달서구 감삼동(영남신발 부근),대구광역시,달서구,기타,False,0.07142857142857142,0.21428571428571427,0.0
251,1,1,2013,2013,3,3,0,3,35.143339929395,126.903322756741,광주광역시 남구 백운동(대성초교사거리 부근),전남광주통합특별시,남구,학교,False,0.07142857142857142,0.21428571428571427,0.0
247,1,1,2013,2013,3,3,2,1,35.151593479057,126.87374029458,광주광역시 서구 화정동(전남지방경찰청기동대 부근),전남광주통합특별시,서구,기타,False,0.07142857142857142,0.21428571428571427,0.14285714285714285
241,1,1,2013,2013,3,3,0,2,35.148194621785,126.91819965679,광주광역시 동구 금남로1가(까꿍 부근),전남광주통합특별시,동구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1268,1,1,2015,2015,3,3,1,2,35.100405298467,128.976649528854,부산광역시 사하구 당리동(정은음악학원 부근),부산광역시,사하구,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
1640,1,1,2015,2015,3,3,0,2,35.521243809855,127.732255032645,경상남도 함양군 함양읍(주차장사거리 부근),경상남도,함양군,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.0
1638,1,1,2015,2015,3,3,0,1,35.277188727479,127.837068132989,경상남도 산청군 시천면(농산물간이집하장 부근),경상남도,산청군,기타,False,0.07142857142857142,0.21428571428571427,0.0
1635,1,1,2015,2015,3,3,0,2,35.307181365029,128.517611501471,경상남도 함안군 칠원면(삼칠떡방앗간 부근),경상남도,함안군,기타,False,0.07142857142857142,0.21428571428571427,0.0
1633,1,1,2015,2015,3,3,0,2,34.890503707381,128.624267019508,경상남도 거제시 고현동(고현시외버스터미널 부근),경상남도,거제시,역·터미널,False,0.07142857142857142,0.21428571428571427,0.0
1630,1,1,2015,2015,3,3,0,3,35.23833895488,128.88406959064,경상남도 김해시 대성동(해성사사거리 부근),경상남도,김해시,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.0
1627,1,1,2015,2015,3,3,1,1,35.238968090906,128.876986900726,경상남도 김해시 대성동(김해여중삼거리 부근),경상남도,김해시,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3355,1,1,2018,2018,3,3,0,3,35.168087072361,128.053082809925,경상남도 진주시 평거동(평거농협삼거리 부근),경상남도,진주시,은행,False,0.07142857142857142,0.21428571428571427,0.0
3353,1,1,2018,2018,3,3,1,2,35.178246765677,128.084928710992,경상남도 진주시 망경동(궁소보리밥 부근),경상남도,진주시,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3350,1,1,2018,2018,3,3,0,1,35.154298410444,128.702319227551,경상남도 창원시 진해구 석동(GS25진해동부점 부근),경상남도,창원시 진해구,기타,False,0.07142857142857142,0.21428571428571427,0.0
3342,1,1,2018,2018,3,3,1,1,36.662038127658,129.113004531535,경상북도 영양군 영양읍(영양소문난고기백화점 부근),경상북도,영양군,마트·상가,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3335,1,1,2018,2018,3,3,0,1,36.57890211684,128.574041096421,경상북도 안동시 풍산읍(용상새마을금고풍산지점 부근),경상북도,안동시,은행,False,0.07142857142857142,0.21428571428571427,0.0
3334,1,1,2018,2018,3,3,1,2,36.573963970961,128.686953833753,경상북도 안동시 송현동(안동송현이안아파트105동앞 부근),경상북도,안동시,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3329,1,1,2018,2018,3,3,0,1,36.126143175768,128.107419820969,경상북도 김천시 평화동(재창약국 부근),경상북도,김천시,약국,False,0.07142857142857142,0.21428571428571427,0.0
1264,1,1,2015,2015,3,3,0,3,35.179545884936,129.125992256339,부산광역시 해운대구 재송동(재송동 삼거리 부근),부산광역시,해운대구,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.0
1243,1,1,2015,2015,3,3,0,3,35.148883829826,129.053279625455,부산광역시 부산진구 범천동(한솔학원 부근),부산광역시,부산진구,기타,False,0.07142857142857142,0.21428571428571427,0.0
3311,1,1,2018,2018,3,3,0,1,35.05859591547,126.981559773666,전라남도 화순군 화순읍(중앙병원교차로 부근),전남광주통합특별시,화순군,병원·의원,False,0.07142857142857142,0.21428571428571427,0.0
3307,1,1,2018,2018,3,3,0,2,34.944428754285,127.48788018912,전라남도 순천시 인제동(GS25순천연일점 부근),전남광주통합특별시,순천시,기타,False,0.07142857142857142,0.21428571428571427,0.0
1686,1,1,2016,2016,3,3,0,2,37.567623270998,127.068666998185,서울특별시 동대문구 장안동(동양빌딩 부근),서울특별시,동대문구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1673,1,1,2016,2016,3,3,0,2,37.541392431017,127.017248576762,서울특별시 성동구 옥수동(옥수동노인정 부근),서울특별시,성동구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1671,1,1,2016,2016,3,3,1,0,37.542248130548,127.063697373336,서울특별시 성동구 성수동2가(성수사거리 부근),서울특별시,성동구,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
4044,1,1,2020,2020,3,3,1,0,37.525486893606,127.024741242416,서울특별시 강남구 신사동(벽당빌딩 부근),서울특별시,강남구,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
4043,1,1,2020,2020,3,3,1,1,37.504435157557,127.025723278707,서울특별시 강남구 역삼동(신논현역 부근),서울특별시,강남구,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
4037,1,1,2020,2020,3,3,1,1,37.487200021964,126.932565598924,서울특별시 관악구 신림동(금성빌딩 부근),서울특별시,관악구,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
1285,1,1,2015,2015,3,3,0,2,35.175205853868,129.111494859401,부산광역시 수영구 망미동(명송돼지국밥 부근),부산광역시,수영구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1282,1,1,2015,2015,3,3,0,2,35.189322637031,129.091622710121,부산광역시 연제구 연산동(정우식육점 부근),부산광역시,연제구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1281,1,1,2015,2015,3,3,0,3,35.181048415553,129.075162562603,부산광역시 연제구 연산동(부산광역시청 부근),부산광역시,연제구,주민센터·행정,False,0.07142857142857142,0.21428571428571427,0.0
1280,1,1,2015,2015,3,3,1,2,35.186225183047,129.070153078003,부산광역시 연제구 거제동(거제교회앞A 부근),부산광역시,연제구,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
1273,1,1,2015,2015,3,3,0,2,35.06276613565,128.983658345757,부산광역시 사하구 다대동(천주교다대성당 부근),부산광역시,사하구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1271,1,1,2015,2015,3,3,0,3,35.094302423519,129.010162627304,부산광역시 사하구 감천동(단독주택 부근),부산광역시,사하구,기타,False,0.07142857142857142,0.21428571428571427,0.0
4094,1,1,2020,2020,3,3,0,2,35.126465641377,129.109436529773,부산광역시 남구 용호동(분포로113 부근),부산광역시,남구,기타,False,0.07142857142857142,0.21428571428571427,0.0
4080,1,1,2020,2020,3,3,0,2,35.175395229507,129.077893044629,부산광역시 부산진구 양정동(양연로3 부근),부산광역시,부산진구,기타,False,0.07142857142857142,0.21428571428571427,0.0
4078,1,1,2020,2020,3,3,0,3,35.175188292806,129.048810347421,부산광역시 부산진구 초읍동(성곡시장입구 부근),부산광역시,부산진구,전통시장,False,0.07142857142857142,0.21428571428571427,0.0
4076,1,1,2020,2020,3,3,1,1,35.143499541072,129.055856650765,부산광역시 부산진구 범천동(범곡교차로 부근),부산광역시,부산진구,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
4068,1,1,2020,2020,3,3,0,3,35.119822143478,129.035685829439,부산광역시 동구 초량동((구)해룡약국 부근),부산광역시,동구,약국,False,0.07142857142857142,0.21428571428571427,0.0
4064,1,1,2020,2020,3,3,0,1,35.098167248321,129.020458994188,부산광역시 서구 토성동5가(토성동역사거리 부근),부산광역시,서구,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.0
4058,1,1,2020,2020,3,3,2,0,37.531701607344,127.149790525913,서울특별시 강동구 둔촌동(일자산입구 부근),서울특별시,강동구,기타,False,0.07142857142857142,0.21428571428571427,0.14285714285714285
4051,1,1,2020,2020,3,3,0,2,37.498920797158,127.145245605002,서울특별시 송파구 마천동(성내2교남단 부근),서울특별시,송파구,기타,False,0.07142857142857142,0.21428571428571427,0.0
4050,1,1,2020,2020,3,3,0,2,37.500253291157,127.111970296293,서울특별시 송파구 송파동(송파지하차도북측 부근),서울특별시,송파구,기타,False,0.07142857142857142,0.21428571428571427,0.0
4049,1,1,2020,2020,3,3,0,2,37.513181399903,127.117953464282,서울특별시 송파구 방이동(방이초교앞 부근),서울특별시,송파구,학교,False,0.07142857142857142,0.21428571428571427,0.0
1263,1,1,2015,2015,3,3,1,2,35.168249659895,129.139583720314,부산광역시 해운대구 우동(올림픽교차로 부근),부산광역시,해운대구,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
1258,1,1,2015,2015,3,3,0,1,35.211806948133,129.012132098519,부산광역시 북구 덕천동(덕천오토바이 부근),부산광역시,북구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1256,1,1,2015,2015,3,3,0,0,35.137014764521,129.108849169954,부산광역시 남구 대연동(광안대교대연램프 부근),부산광역시,남구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1251,1,1,2015,2015,3,3,0,2,35.199011478598,129.076759245944,부산광역시 동래구 사직동(송월타올앞 부근),부산광역시,동래구,기타,False,0.07142857142857142,0.21428571428571427,0.0
3287,1,1,2018,2018,3,3,0,2,36.003544811944,127.656995462372,전라북도 무주군 무주읍(덕화리버사이드 부근),전북특별자치도,무주군,기타,False,0.07142857142857142,0.21428571428571427,0.0
3281,1,1,2018,2018,3,3,0,2,35.945119034117,126.966218351297,전라북도 익산시 마동(풍년뽈찜아구찜 부근),전북특별자치도,익산시,기타,False,0.07142857142857142,0.21428571428571427,0.0
3279,1,1,2018,2018,3,3,1,2,35.9331833929,126.94467005548,전라북도 익산시 평화동(평화사거리 부근),전북특별자치도,익산시,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
3274,1,1,2018,2018,3,3,0,1,35.967122360809,126.695829413398,전라북도 군산시 나운동(나운지구대 부근),전북특별자치도,군산시,기타,False,0.07142857142857142,0.21428571428571427,0.0
3273,1,1,2018,2018,3,3,1,2,35.975550227862,126.723892255125,전라북도 군산시 경장동(팔아광장교차로 부근),전북특별자치도,군산시,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
4120,1,1,2020,2020,3,3,0,2,35.195821351275,129.080335421643,부산광역시 연제구 거제동(교대사거리 부근),부산광역시,연제구,교차로·사거리,False,0.07142857142857142,0.21428571428571427,0.0
4118,1,1,2020,2020,3,3,0,2,35.218353110609,128.935986259859,부산광역시 강서구 강동동(낙동북로75 부근),부산광역시,강서구,기타,False,0.07142857142857142,0.21428571428571427,0.0
4116,1,1,2020,2020,3,3,0,2,35.260546839566,129.085845280936,부산광역시 금정구 구서동(금강로594 부근),부산광역시,금정구,기타,False,0.07142857142857142,0.21428571428571427,0.0
4115,1,1,2020,2020,3,3,1,2,35.25841886464,129.091519291683,부산광역시 금정구 구서동(중앙대로1946 부근),부산광역시,금정구,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
4103,1,1,2020,2020,3,3,0,3,35.164479941997,129.184274742486,부산광역시 해운대구 좌동(달맞이길117번나길194 부근),부산광역시,해운대구,기타,False,0.07142857142857142,0.21428571428571427,0.0
4101,1,1,2020,2020,3,3,1,1,35.219798461431,129.127883741942,부산광역시 해운대구 석대동(세양물류CY 부근),부산광역시,해운대구,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
4100,1,1,2020,2020,3,3,1,2,35.190322835132,129.12040095714,부산광역시 해운대구 재송동(재송삼익아파트 부근),부산광역시,해운대구,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
4096,1,1,2020,2020,2,3,1,2,35.132496403287,129.086623462504,부산광역시 남구 대연동(천제등로25 부근),부산광역시,남구,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
1701,1,1,2016,2016,3,3,0,3,37.601273829924,127.040837680716,서울특별시 성북구 하월곡동(원조산천칡냉면 부근),서울특별시,성북구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1693,1,1,2016,2016,3,3,0,3,37.601873486173,127.083675326956,서울특별시 중랑구 중화동(중흥초교 부근),서울특별시,중랑구,학교,False,0.07142857142857142,0.21428571428571427,0.0
1691,1,1,2016,2016,3,3,1,0,37.582005659035,127.093401601004,서울특별시 중랑구 면목동(용마한신아파트 부근),서울특별시,중랑구,기타,False,0.07142857142857142,0.21428571428571427,0.07142857142857142
1687,1,1,2016,2016,3,3,0,2,37.579223242959,127.050332472866,서울특별시 동대문구 전농동(전농1동사무소 부근),서울특별시,동대문구,기타,False,0.07142857142857142,0.21428571428571427,0.0
1732,1,1,2016,2016,3,3,0,2,37.614534771463,126.922436853979,서울특별시 은평구 대조동(우성정육점 부근),서울특별시,은평구,기타,False,0.07142857142857142,0.21428571428571427,0.0
